dataset,image_path,relative_path,filename,parent_folder
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_30.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_30.png,ginger_leaf_spot_30.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_34.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_34.png,ginger_leaf_spot_34.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_35.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_35.png,ginger_leaf_spot_35.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_49.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_49.png,ginger_leaf_spot_49.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_6.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_6.png,ginger_leaf_spot_6.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_7.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_7.png,ginger_leaf_spot_7.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_8.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_8.png,ginger_leaf_spot_8.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_9.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_9.png,ginger_leaf_spot_9.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_google_0002.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_google_0002.png,ginger_leaf_spot_google_0002.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_google_0004.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_google_0004.png,ginger_leaf_spot_google_0004.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_google_0006.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_leaf_spot_google_0006.png,ginger_leaf_spot_google_0006.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_1.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_1.png,ginger_sheath_blight_1.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_101.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_101.png,ginger_sheath_blight_101.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_104.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_104.png,ginger_sheath_blight_104.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_12.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_12.png,ginger_sheath_blight_12.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_15.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_15.png,ginger_sheath_blight_15.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_167.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_167.png,ginger_sheath_blight_167.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_17.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_17.png,ginger_sheath_blight_17.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_170.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_170.png,ginger_sheath_blight_170.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_18.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_18.png,ginger_sheath_blight_18.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_20.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_20.png,ginger_sheath_blight_20.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_22.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_22.png,ginger_sheath_blight_22.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_23.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_23.png,ginger_sheath_blight_23.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_24.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_24.png,ginger_sheath_blight_24.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_26.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_26.png,ginger_sheath_blight_26.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_27.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_27.png,ginger_sheath_blight_27.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_32.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_32.png,ginger_sheath_blight_32.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_35.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_35.png,ginger_sheath_blight_35.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_39.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_39.png,ginger_sheath_blight_39.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_40.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_40.png,ginger_sheath_blight_40.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_42.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_42.png,ginger_sheath_blight_42.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_43.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_43.png,ginger_sheath_blight_43.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_48.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_48.png,ginger_sheath_blight_48.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_5.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_5.png,ginger_sheath_blight_5.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_51.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_51.png,ginger_sheath_blight_51.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_52.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_52.png,ginger_sheath_blight_52.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_58.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_58.png,ginger_sheath_blight_58.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_6.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_6.png,ginger_sheath_blight_6.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_62.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_62.png,ginger_sheath_blight_62.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_65.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_65.png,ginger_sheath_blight_65.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_66.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_66.png,ginger_sheath_blight_66.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_68.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_68.png,ginger_sheath_blight_68.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_7.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_7.png,ginger_sheath_blight_7.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_71.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_71.png,ginger_sheath_blight_71.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_73.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_73.png,ginger_sheath_blight_73.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_77.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_77.png,ginger_sheath_blight_77.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_8.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_8.png,ginger_sheath_blight_8.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_80.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_80.png,ginger_sheath_blight_80.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0003.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0003.png,ginger_sheath_blight_google_0003.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0006.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0006.png,ginger_sheath_blight_google_0006.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0010.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0010.png,ginger_sheath_blight_google_0010.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0015.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0015.png,ginger_sheath_blight_google_0015.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0017.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0017.png,ginger_sheath_blight_google_0017.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0020.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0020.png,ginger_sheath_blight_google_0020.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0035.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0035.png,ginger_sheath_blight_google_0035.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0071.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0071.png,ginger_sheath_blight_google_0071.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0078.png,plantseg\versions\1\plantsegv2\annotations\train\ginger_sheath_blight_google_0078.png,ginger_sheath_blight_google_0078.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_12.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_12.png,grapevine_leafroll_disease_12.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_126.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_126.png,grapevine_leafroll_disease_126.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_156.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_156.png,grapevine_leafroll_disease_156.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_17.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_17.png,grapevine_leafroll_disease_17.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_28.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_28.png,grapevine_leafroll_disease_28.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_59.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_59.png,grapevine_leafroll_disease_59.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_6.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_6.png,grapevine_leafroll_disease_6.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_69.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_69.png,grapevine_leafroll_disease_69.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_8.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_8.png,grapevine_leafroll_disease_8.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0002.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0002.png,grapevine_leafroll_disease_google_0002.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0003.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0003.png,grapevine_leafroll_disease_google_0003.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0006.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0006.png,grapevine_leafroll_disease_google_0006.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0007.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0007.png,grapevine_leafroll_disease_google_0007.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0008.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0008.png,grapevine_leafroll_disease_google_0008.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0012.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0012.png,grapevine_leafroll_disease_google_0012.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0016.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0016.png,grapevine_leafroll_disease_google_0016.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0020.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0020.png,grapevine_leafroll_disease_google_0020.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0022.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0022.png,grapevine_leafroll_disease_google_0022.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0024.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0024.png,grapevine_leafroll_disease_google_0024.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0028.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0028.png,grapevine_leafroll_disease_google_0028.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0033.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0033.png,grapevine_leafroll_disease_google_0033.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0037.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0037.png,grapevine_leafroll_disease_google_0037.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0040.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0040.png,grapevine_leafroll_disease_google_0040.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0041.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0041.png,grapevine_leafroll_disease_google_0041.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0043.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0043.png,grapevine_leafroll_disease_google_0043.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0046.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0046.png,grapevine_leafroll_disease_google_0046.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0053.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0053.png,grapevine_leafroll_disease_google_0053.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0058.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0058.png,grapevine_leafroll_disease_google_0058.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0060.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0060.png,grapevine_leafroll_disease_google_0060.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0061.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0061.png,grapevine_leafroll_disease_google_0061.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0070.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0070.png,grapevine_leafroll_disease_google_0070.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0077.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0077.png,grapevine_leafroll_disease_google_0077.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0078.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0078.png,grapevine_leafroll_disease_google_0078.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0080.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0080.png,grapevine_leafroll_disease_google_0080.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0083.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0083.png,grapevine_leafroll_disease_google_0083.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0094.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0094.png,grapevine_leafroll_disease_google_0094.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0100.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0100.png,grapevine_leafroll_disease_google_0100.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0108.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0108.png,grapevine_leafroll_disease_google_0108.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0109.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0109.png,grapevine_leafroll_disease_google_0109.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0112.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0112.png,grapevine_leafroll_disease_google_0112.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0114.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0114.png,grapevine_leafroll_disease_google_0114.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0121.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0121.png,grapevine_leafroll_disease_google_0121.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0124.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0124.png,grapevine_leafroll_disease_google_0124.png,train
Kaggle_2,C:\Users\human-12\.cache\kagglehub\datasets\weitianqi\plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0126.png,plantseg\versions\1\plantsegv2\annotations\train\grapevine_leafroll_disease_google_0126.png,grapevine_leafroll_disease_google_0126.png,train
